,"*중고등1200 교육부 지정 영단어의 영어 데이터 > 워드P에서 해당 단어의 모든 다의어 리스트업
*중등 교과서 영단어의 영어 데이터 > 워드P에서 해당 단어의 모든 다의어 리스트업",,,,,,,,,,,,,,,
중등교과서,5885,중등,,researcher,연구원,2,명사,3142,5196,[risə́:rʧər],The researcher works in a fun lab.,연구원이 재미있는 실험실에서 일하고 있어요.,FALSE,,,
중등교과서,5886,중등,,resident,거주자,2,명사,7829,305,[rézədənt],The resident lives in a big house.,거주자가 큰 집에서 살고 있어요.,FALSE,,,
중등교과서,5887,중등,,resident,주민,2,명사,7830,30910,[rézədnt],The resident loves to play in our park.,주민이 우리 공원에서 놀기를 좋아해요.,FALSE,,,
중등교과서,5888,중등,,respect,고려,2,명사,9532,23682,[rispékt],Please show respect to your teacher.,선생님께 고려를 보여주세요.,TRUE,,,
중등교과서,5889,중등,,response,응답,2,명사,2679,4456,[rispáns],I sent a question and got a nice response.,질문을 보냈더니 좋은 응답을 받았어요.,FALSE,,,
중등교과서,5890,중등,,responsibility,책임,2,명사,9676,5650,[rispànsəbíləti],I show responsibility when I clean my room.,내가 방을 청소할 때 책임을 보여요.,FALSE,,,
중등교과서,5891,중등,,restaurant,식당,2,명사,2070,3395,[réstərənt],I go to the restaurant with my family.,나는 가족과 함께 식당에 가요.,FALSE,,,
중등교과서,5892,중등,,restless,들떠 있는,3,형용사,4853,5857,[réstlis],The restless puppy is running in the park.,들떠 있는 강아지가 공원에서 달리고 있어요.,FALSE,,,
중등교과서,5893,중등,,restless,"가만히 있지 못하는,만족하지 못하는",3,형용사,8136,31068,[réstlis],The restless kid plays in the park.,가만히 있지 못하는 아이가 공원에서 놀고 있어요.,FALSE,,,
중등교과서,5894,중등,,restless,"불안한,잠 못 이루는",3,형용사,10994,23685,[réstlis],Lily is restless in her bed at night.,릴리가 밤에 침대에서 잠 못 이루어요.,FALSE,,,
중등교과서,5895,중등,,restroom,화장실,2,명사,10372,14871,[réstru:m],I want to go to the restroom.,나는 화장실에 가고 싶어요.,FALSE,,,
중등교과서,5896,중등,,return,"돌려주다,반납하다",1,동사,6152,17537,[ritə́:rn],I will return the book to the teacher.,나는 책을 선생님께 돌려줄 거예요.,FALSE,,,
중등교과서,5897,중등,,return,"돌아오다,돌아가다",1,동사,7990,1535,[ritə́:rn],I return home after playing outside.,밖에서 놀고 집으로 돌아가요.,FALSE,,,
중등교과서,5898,중등,,return,수익,2,명사,7953,25324,[ritə́ːrn],My lemonade stand gives a good return.,내 레모네이드 가판대는 좋은 수익을 줘요.,FALSE,,,
중등교과서,5899,중등,,return,환불,2,명사,9881,22236,[ritə́:rn],I asked for a return at the shop.,나는 가게에서 환불을 요청했어요.,FALSE,,,
중등교과서,5900,중등,,reusable,재사용할 수 있는,3,형용사,11840,16092,[ri:jú:zəbl],We use reusable bottles every day.,우리는 재사용할 수 있는 병을 매일 사용해요.,FALSE,,,
중등교과서,5901,중등,,reuse,재사용하다,1,동사,11841,16093,[ri:jú:z],I reuse my water bottle each day.,나는 매일 내 물병을 재사용해요.,FALSE,,,
중등교과서,5902,중등,,reviewer,평론가,2,명사,3681,6095,[rivjú:ər],The reviewer talks about fun movies.,평론가가 재미있는 영화에 대해 이야기해요.,FALSE,,,
중등교과서,5903,중등,,reward,보답하다,1,동사,9501,20137,[riwɔ́:rd],I will reward you with a sticker.,나는 너에게 스티커로 보답할 거예요.,FALSE,,,
중등교과서,5904,중등,,rhythm,"리듬,율동",2,명사,10267,13896,[ríðm],The band plays a happy rhythm.,밴드가 행복한 리듬을 연주해요.,FALSE,,,
중등교과서,5905,중등,,rhythmic,리듬이 있는,3,형용사,10267,20583,[ríðmik],The rhythmic drum beats make us dance.,리듬이 있는 드럼 비트가 우리를 춤추게 해요.,FALSE,,,
중등교과서,5906,중등,,rich,"부유한,풍부한",3,형용사,1540,2523,[ríʧ],Our garden has rich soil for growing trees.,우리 정원에는 나무가 자랄 수 있는 풍부한 토양이 있어요.,FALSE,,,
중등교과서,5907,중등,,rich,진한,3,형용사,6777,19740,[riʧ],This chocolate is rich in taste.,이 초콜릿은 진한 맛이 나요.,FALSE,,,
중등교과서,5908,중등,,rich,풍부한,3,형용사,9851,25777,[ríʧ],The garden has rich green flowers.,정원에는 풍부한 초록 꽃이 있어요.,FALSE,,,
중등교과서,5909,중등,,riddle,수수께끼,2,명사,1974,3253,[rídl],I solved a fun riddle at school.,나는 학교에서 재미있는 수수께끼를 풀었어요.,FALSE,,,
중등교과서,5910,중등,,ride a bike,자전거를 타다,9,숙어/관용어,13711,28316,,I ride a bike to the park.,나는 공원에 자전거를 타요.,FALSE,,,
중등교과서,5911,중등,,right,권리,2,명사,4545,18738,[ráit],Everyone has the right to play.,모두가 놀 권리가 있어요.,FALSE,,,
중등교과서,5912,중등,,right,오른쪽의,3,형용사,2444,4037,[ráit],The door is on the right.,문이 오른쪽에 있어요.,FALSE,,,
중등교과서,5913,중등,,right,"맞는,알맞은",3,형용사,2996,25779,[ráit],This is the right answer.,이것이 맞는 답이에요.,FALSE,,,
중등교과서,5914,중등,,right,옳은,3,형용사,6592,16953,[ráit],You chose the right answer.,네가 옳은 답을 골랐어요.,FALSE,,,
중등교과서,5915,중등,,right,적당한,3,형용사,9729,18000,[ráit],This sweater is the right color for me.,이 스웨터는 저에게 적당한 색이에요.,FALSE,,,
중등교과서,5916,중등,,right,바로,4,부사,4224,25382,[ráit],Sit right next to me.,내 옆에 바로 앉아요.,FALSE,,,
중등교과서,5917,중등,,right,곧바로,4,부사,9319,21610,[ráit],I will come right away.,저는 곧바로 올 거예요.,FALSE,,,
중등교과서,5918,중등,,right away,"지금 즉시,당장",9,숙어/관용어,7386,11785,,I need help right away.,저는 당장 도움이 필요해요.,FALSE,,,
중등교과서,5919,중등,,ring,(전화가) 울리다,1,동사,2541,4225,[ríŋ],The phone will ring now.,전화가 지금 울릴 거예요.,FALSE,,,
중등교과서,5920,중등,,ring,"반지,고리",2,명사,5400,16955,[ríŋ],I found a ring under a tree.,나무 아래서 반지를 찾았어요.,FALSE,,,
중등교과서,5921,중등,,risotto,리조또,2,명사,12784,18002,[risɔ́:tou],My mom cooked tasty risotto for dinner.,엄마가 저녁으로 맛있는 리조또를 만들었어요.,FALSE,,,
중등교과서,5922,중등,,rival,경쟁자,2,명사,286,457,[ráivəl],My rival runs fast on the playground.,내 경쟁자가 운동장에서 빨리 달리고 있어요.,FALSE,,,
중등교과서,5923,중등,,rival,"경쟁하는,대항하는",3,형용사,286,31643,[ráivəl],The rival team ran fast in the match.,경쟁하는 팀이 경기에서 빠르게 달렸어요.,FALSE,,,
중등교과서,5924,중등,,river,강,2,명사,157,210,[rívər],The river flows fast by our school.,강이 우리 학교 옆을 빠르게 흘러요.,FALSE,,,
중등교과서,5925,중등,,road,길,2,명사,333,1002,[róud],I walk on the road.,나는 길을 걸어요.,FALSE,,,
중등교과서,5926,중등,,roast,(불/오븐에) 굽다,1,동사,4353,7184,[róust],I roast bread in the oven.,나는 오븐에서 빵을 구워요.,FALSE,,,
중등교과서,5927,중등,,robber,강도,2,명사,160,213,[rábər],The robber stole from the bank.,강도가 은행에서 물건을 훔쳤어요.,FALSE,,,
중등교과서,5928,중등,,robot,로봇,2,명사,1089,1731,[róubət],The small robot is cleaning our room.,작은 로봇이 우리 방을 청소하고 있어요.,FALSE,,,
중등교과서,5929,중등,,robotics,로봇 공학,2,명사,1089,17333,[roubátiks],We study robotics at school.,우리 학교에서 로봇 공학 공부해요.,FALSE,,,
중등교과서,5930,중등,,robotics,로봇식의,3,형용사,1089,31644,[roubάtik],I love my robotics toy car.,내 로봇식의 장난감 자동차를 좋아해요.,FALSE,,,
중등교과서,5931,중등,,robotics engineer,로보공학자,2,명사,12202,28440,,The robotics engineer built a kind robot.,로보공학자가 친절한 로봇을 만들었어요.,FALSE,,,
중등교과서,5932,중등,,rock,바위,2,명사,1337,2153,[rák],I found a rock in the park.,저는 공원에서 바위를 찾았어요.,FALSE,,,
중등교과서,5933,중등,,rock,록 음악,2,명사,11846,28976,[rak],We play rock music in our classroom.,우리는 교실에서 록 음악을 틀고 있어요.,FALSE,,,
중등교과서,5934,중등,,rock-climbing,암벽 등반,2,명사,2442,26374,,I try rock-climbing on a small wall.,나는 작은 벽에서 암벽 등반을 해요.,FALSE,,,
중등교과서,5935,중등,,rod,막대기,2,명사,1111,1765,[rɔ́d],I play with a rod in the park.,나는 공원에서 막대기를 가지고 놀아요.,FALSE,,,
중등교과서,5936,중등,,role model,본보기,2,명사,5173,18741,[róul-màdl],My teacher is my role model because she is kind.,선생님이 착해서 제 본보기예요.,FALSE,,,
중등교과서,5937,중등,,roll away,굴러가다,9,숙어/관용어,452,28345,,The ball will roll away if we push it.,공을 밀면 굴러가요.,FALSE,,,
중등교과서,5938,중등,,roll down,떨어지다,9,숙어/관용어,452,19364,,The ball will roll down the hill.,공이 언덕 아래로 굴러 내려가요.,FALSE,,,
중등교과서,5939,중등,,roll down,"(손잡이를 돌려서) 내리다,열다",9,숙어/관용어,15904,25494,,Please roll down the window to let in fresh air.,창문 손잡이를 돌려서 열어 신선한 공기를 들여보내요.,FALSE,,,
중등교과서,5940,중등,,roller coaster,롤러코스터,2,명사,11455,15388,[róulər-kòustər],We rode a roller coaster in the park.,우리는 공원에서 롤러코스터를 탔어요.,FALSE,,,
중등교과서,5941,중등,,romantic,낭만적인,3,형용사,10426,14088,[roumǽntik],The sunset is very romantic.,노을이 아주 낭만적이에요.,FALSE,,,
중등교과서,5942,중등,,room,방,2,명사,1379,2236,[rú:m],This room is for playing.,이 방은 놀기 좋아요.,FALSE,,,
중등교과서,5943,중등,,room,"공간,기회",2,명사,6978,21611,[rú:m],My room is my special place to play.,내 방은 내가 놀 수 있는 특별한 곳이에요.,FALSE,,,
중등교과서,5944,중등,,room,여지,2,명사,9248,25495,[rúːm],There is room to play here.,여기에서 놀 여지가 있어요.,FALSE,,,
중등교과서,5945,중등,,rooster,수탉,2,명사,10121,13767,[rú:stər],The rooster crows in the morning.,수탉이 아침에 울어요.,FALSE,,,
중등교과서,5946,중등,,round,둥근,2,명사,1018,1618,[ráund],I see a round ball.,나는 둥근 공을 봐요.,TRUE,,,
중등교과서,5947,중등,,round,(일의) 한 차례,2,명사,12664,27331,[raund],We had one round of fun.,우리는 한 차례 재미있게 놀았어요.,TRUE,,,
중등교과서,5948,중등,,rubber band,고무줄,2,명사,329,28738,,I use a rubber band to hold my paper.,나는 종이를 고정하기 위해 고무줄을 사용해요.,FALSE,,,
중등교과서,5949,중등,,rudely,"무례하게,거칠게",4,부사,8058,2002,[rú:dli],He spoke rudely to his teacher.,그가 선생님께 무례하게 말했어요.,FALSE,,,
중등교과서,5950,중등,,rugby,럭비,2,명사,11851,16103,[rʌ́gbi],I enjoy playing rugby with my friends.,나는 친구들과 럭비를 해요.,FALSE,,,
중등교과서,5951,중등,,ruler,(도구) 자,2,명사,5292,9748,[rú:lər],I use a ruler to draw a line.,저는 자로 선을 그려요.,FALSE,,,
중등교과서,5952,중등,,ruler,"통치자,지배자",2,명사,7986,26024,[rú:lər],The ruler cares for his people.,통치자는 백성을 도와요.,FALSE,,,
중등교과서,5953,중등,,rumor,소문,2,명사,1902,3156,[rú:mər],A rumor is spreading in our class.,우리 반에 소문이 퍼지고 있어요.,FALSE,,,
중등교과서,5954,중등,,run,흐르다,1,동사,242,21615,[rʌ́n],The river runs fast.,강이 빠르게 흐르고 있어요.,FALSE,,,
중등교과서,5955,중등,,run,달리다,1,동사,865,1382,[rʌ́n],I run fast in the park.,나는 공원에서 빨리 달려요.,FALSE,,,
중등교과서,5956,중등,,run,(선거에) 입후보하다,1,동사,1815,31367,[rʌ́n],Tim will run for class president.,팀이 반 회장 선거에 입후보할 거예요.,FALSE,,,
중등교과서,5957,중등,,run,운영하다,1,동사,3121,18744,[rʌn],My dad runs a candy shop.,아빠가 사탕 가게를 운영해요.,FALSE,,,
중등교과서,5958,중등,,run,(기계 등이) 돌아가다,1,동사,3927,21614,[rʌ́n],The machine runs when you flip its switch.,기계가 스위치를 켜면 돌아가요.,FALSE,,,
중등교과서,5959,중등,,run,(차량/기계를)몰다,1,동사,10930,21121,[rʌ́n],Dad runs the car to work.,아빠가 차를 몰고 출근해요.,FALSE,,,
중등교과서,5960,중등,,run,상영하다,1,동사,15905,25496,[rʌ́n],The movie runs at 3 PM.,영화가 오후 3시에 상영해요.,FALSE,,,
중등교과서,5961,중등,,run,경영하다,1,동사,16091,29078,[rʌn],My mom runs a small shop.,엄마가 작은 가게를 운영해요.,FALSE,,,
중등교과서,5962,중등,,run,(연극 등의) 장기공연,2,명사,12572,17338,[rʌn],The play run is fun for our class.,우리 반이 본 연극의 장기공연이 재미있어요.,FALSE,,,
중등교과서,5963,중등,,run,(야구에서) 득점,2,명사,16748,31529,[rʌ́n],I scored a run in the baseball game.,나는 야구 경기에서 득점했어요.,FALSE,,,
중등교과서,5964,중등,,run away,"도망가다,달아나다",9,숙어/관용어,7672,13283,,The kitten might run away when it feels scared.,작은 고양이가 무서울 때 달아나요.,FALSE,,,
중등교과서,5965,중등,,run into,우연히 만나다,9,숙어/관용어,9654,11803,,I run into my friend at school.,학교에서 우연히 친구를 만나요.,FALSE,,,
중등교과서,5966,중등,,run into,(곤경 등을) 맞닥뜨리다,9,숙어/관용어,9654,31259,,Sometimes we run into hard math problems.,가끔 우리는 어려운 수학 문제를 맞닥뜨려요.,FALSE,,,
중등교과서,5967,중등,,run into,충돌하다,9,숙어/관용어,9701,24978,,"Watch out, my toy car can run into a tree.","조심하세요, 제 장난감 차가 나무에 충돌할 수 있어요.",FALSE,,,
중등교과서,5968,중등,,run out of,~이 다 떨어지다,9,숙어/관용어,9394,11804,,We ran out of milk in the fridge.,냉장고 안에 우유가 다 떨어졌어요.,FALSE,,,
중등교과서,5969,중등,,runny,(신체) 점액을 분비하는,3,형용사,7613,14884,[rʌ́ni],I have a runny nose when I catch a cold.,감기에 걸리면 콧물이 흘러요.,FALSE,,,
중등교과서,5970,중등,,runny,콧물이 흐르는,3,형용사,14199,25785,[rʌ́ni],I have a runny nose today. I need a tissue.,오늘 코에서 콧물이 흐르고 있어요. 저는 휴지가 필요해요.,FALSE,,,
중등교과서,5971,중등,,rush over,즉시 달려가다,9,숙어/관용어,9317,20142,,I rush over to help my friend.,나는 친구를 도와주기 위해 즉시 달려가요.,FALSE,,,
중등교과서,5972,중등,,rush to,~로 달려가다,9,숙어/관용어,574,13289,,I rush to the playground when the bell rings.,나는 종이 울리면 놀이터로 달려가요.,FALSE,,,
중등교과서,5973,중등,,Russian,러시아의,3,형용사,1086,1726,[rʌ́ʃən],I have a Russian toy.,나는 러시아의 장난감을 가지고 있어요.,FALSE,,,
중등교과서,5974,중등,,sacrifice,희생하다,1,동사,6902,19368,[sǽkrəfàis],I sacrifice my snack to help a friend.,나는 친구를 도와주기 위해 간식을 희생해요.,FALSE,,,
